SS,Mã hàng,Link Form,"Số
vòng dây ",MSKH,TCCL,"Link
TCCL",Tên khách hàng,"Part
Number",Đối tượng gửi dữ liệu,Nguồn dữ liệu,Yêu cầu đặc biệt khi gửi dữ liệu,"Gửi Lot DAI DIEN: ""DD""
Gửi TOAN BO Lot: ""TB""","Gửi dữ
 liệu [M]","Nơi nhận
dữ liệu","Ngoài đối tượng

VD : 736 KH không cho giảm",Nội dung gửi mail,Địa chỉ gửi mail,DUNG LƯỢNG 1 LẦN GỬI
RS645VA45841C,45841C,XEM,,951103E,A86527,XEM,CANON HI-TECH (THAILAN) LTD.,QK2-1295,MONTH,MAP,,TB,M,CANON THAI,Gửi toàn lót,"Subject: CANON THAILAND Motor outgoing inspection record on January -2025 
To: THO- MS.RUNGSUNEE TIANGNGA; MS. THANATHAPORN EKKAPAN
     : CANON THAILAND CUSTOMER
Fr: VDM Inspection section –Ly
I send you the outgoing data in shipment on January-2025
Please see attached file.
If you have any question , please contact to me.
Thanks and best regard.","THO/RUNGSUNEE TIANGNGA <t.rungsunee.wbq@mabuchi-motor.com>; THO/THANATHAPORN EKKAPAN <e.thanathaporn.kfd@mabuchi-motor.com>; 
'ketsanee@mail.canon'; 'chairat809@mail.canon'; 'arunsri@mail.canon'; 'pisamai@mail.canon'; 'boonsong@mail.canon'; 'thana567@mail.canon'; 'pitiphak@mail.canon'; 'phakphum@mail.canon'; 'wilasinee694@mail.canon'; 'kewalin@mail.canon'; 'vasana@mail.canon'; 'punnarat@mail.canon'; 'kannika489@mail.canon'; 'supasak@mail.canon'; 'nopadol@mail.canon'; 'kanphasit186@mail.canon'; 'peerapong@mail.canon'",3.5
RS645VA45924B,45924B,XEM,24115,962258H,QS-10-004131,XEM,CQ FOXCONM,-,,,,-,M,-,,,,
RS645VA45924B,45924B,XEM,,957886,QS-10-004256,XEM,CAL-COMP ELECTRONICS(THAILAND),-,,,,-,M,-,,,,
RS645VA45924B,45924B,XEM,,954388Q,QS-10-003654,XEM,CAL-COMP ELECTRONICS (THAILAND),-,MONTH,MAP,,TB,M,THO (KD),,"Subject: Motor outgoing inspection record on January-2025
To: THO- MS.RUNGSUNEE TIANGNGA; MS.SAKUNPAKPINYO REENLADA
Fr: VDM Inspection section – Ly

I send you the outgoing data in shipment on January-2025.
Please see attached file.
If you have any question , please contact to me.
Thanks and best regard.","THO/RUNGSUNEE TIANGNGA <t.rungsunee.wbq@mabuchi-motor.com>; THO/SAKUNPAKPINYO REENLADA <r.sakunpakpinyo.pwe@mabuchi-motor.com>; 
THO/NUTTAR CHANNGAM <c.nuttar.zkj@mabuchi-motor.com>",8.0
RS645VA45968B,45968B,XEM,24135,957217S,A76145,XEM,CANON HI-TECH (THAILAND) LTD,QK2-1487,MONTH,MAP,,TB,M,CANON THAI,Gửi toàn lót,"Subject: CANON THAILAND Motor outgoing inspection record on January -2025 
To: THO- MS.RUNGSUNEE TIANGNGA; MS. THANATHAPORN EKKAPAN
     : CANON THAILAND CUSTOMER
Fr: VDM Inspection section –Ly
I send you the outgoing data in shipment on January-2025
Please see attached file.
If you have any question , please contact to me.
Thanks and best regard.","THO/RUNGSUNEE TIANGNGA <t.rungsunee.wbq@mabuchi-motor.com>; THO/THANATHAPORN EKKAPAN <e.thanathaporn.kfd@mabuchi-motor.com>; 
'ketsanee@mail.canon'; 'chairat809@mail.canon'; 'arunsri@mail.canon'; 'pisamai@mail.canon'; 'boonsong@mail.canon'; 'thana567@mail.canon'; 'pitiphak@mail.canon'; 'phakphum@mail.canon'; 'wilasinee694@mail.canon'; 'kewalin@mail.canon'; 'vasana@mail.canon'; 'punnarat@mail.canon'; 'kannika489@mail.canon'; 'supasak@mail.canon'; 'nopadol@mail.canon'; 'kanphasit186@mail.canon'; 'peerapong@mail.canon'",3.5
RS645VA45968B,45968B,XEM,,951103E,A86520,XEM,CANON HI-TECH(THAILAND) LTD.,QK2-1487,MONTH,MAP,,TB,M,CANON THAI,Gửi toàn lót,"Subject: CANON THAILAND Motor outgoing inspection record on January -2025 
To: THO- MS.RUNGSUNEE TIANGNGA; MS. THANATHAPORN EKKAPAN
     : CANON THAILAND CUSTOMER
Fr: VDM Inspection section –Ly
I send you the outgoing data in shipment on January-2025
Please see attached file.
If you have any question , please contact to me.
Thanks and best regard.","THO/RUNGSUNEE TIANGNGA <t.rungsunee.wbq@mabuchi-motor.com>; THO/THANATHAPORN EKKAPAN <e.thanathaporn.kfd@mabuchi-motor.com>; 
'ketsanee@mail.canon'; 'chairat809@mail.canon'; 'arunsri@mail.canon'; 'pisamai@mail.canon'; 'boonsong@mail.canon'; 'thana567@mail.canon'; 'pitiphak@mail.canon'; 'phakphum@mail.canon'; 'wilasinee694@mail.canon'; 'kewalin@mail.canon'; 'vasana@mail.canon'; 'punnarat@mail.canon'; 'kannika489@mail.canon'; 'supasak@mail.canon'; 'nopadol@mail.canon'; 'kanphasit186@mail.canon'; 'peerapong@mail.canon'",3.5
RS645VA45976B,45976B,XEM,24135,957217S,A75776,XEM,CANON HI-TECH (THAILAND) LTD,QK2-1486,MONTH,MAP,,TB,M,CANON THAI,Gửi toàn lót,"Subject: CANON THAILAND Motor outgoing inspection record on January -2025 
To: THO- MS.RUNGSUNEE TIANGNGA; MS. THANATHAPORN EKKAPAN
     : CANON THAILAND CUSTOMER
Fr: VDM Inspection section –Ly
I send you the outgoing data in shipment on January-2025
Please see attached file.
If you have any question , please contact to me.
Thanks and best regard.","THO/RUNGSUNEE TIANGNGA <t.rungsunee.wbq@mabuchi-motor.com>; THO/THANATHAPORN EKKAPAN <e.thanathaporn.kfd@mabuchi-motor.com>; 
'ketsanee@mail.canon'; 'chairat809@mail.canon'; 'arunsri@mail.canon'; 'pisamai@mail.canon'; 'boonsong@mail.canon'; 'thana567@mail.canon'; 'pitiphak@mail.canon'; 'phakphum@mail.canon'; 'wilasinee694@mail.canon'; 'kewalin@mail.canon'; 'vasana@mail.canon'; 'punnarat@mail.canon'; 'kannika489@mail.canon'; 'supasak@mail.canon'; 'nopadol@mail.canon'; 'kanphasit186@mail.canon'; 'peerapong@mail.canon'",3.5
RS645VA46057B,46057B,XEM,2890,891572S,A87546,XEM,MEGA SQUARE SDN.BHD,-,,,,-,-,-,AQL,,,
RS645VA46057B,46057B,XEM,,952424Q,QS-10-005680,XEM,MEGA SQUARE SDN.BHD.,-,,,,-,-,-,,,,
RS645VA46238C,46238C,XEM,26120,871103,QS-10-004029,XEM,PT.INDONESIA EPSON INDUSTRY,-,,,,-,,-,,,,
RS645VA46238C,46238C,XEM,,955484Q,QS-10-004596,XEM,PT.INDONESIA EPSON INDUSTRY,-,,,,-,-,-,-,,,
RS645VA46393B,46393B,XEM,2879,220707,QS-10-004271,XEM,HEWLETT PACKARD VANCOUVER,-,,,,-,M,-,,,,
RS645VA46393B,46393B,XEM,,887638C,QS-10-004215,XEM,CAL-COMP OPTICAL ELECTRONICS,-,,,,-,M,-,,,,
RS645VA46478A,46478A,XEM,26127,962258H,QS-10-004133,XEM,CQ FOXCONM,-,,,,-,M,-,,,,
RS645VA46478A,46478A,XEM,,957886,QS-10-004260,XEM,CAL-COMP OPTICAL ELECTRONICS,-,,,,-,M,-,,,,
RS645VA46478A,46478A,XEM,,962407H,QS-10-001119,XEM,FUTAIHUA PRECISION INDUSTRY(WE,-,,,,-,M,-,,,,
RS645VA46585B,46585B,XEM,21190,127423,QS-10-004023,XEM,CÔNG TY CỔ PHẦN SEIKO EPSON,-,,,,-,,-,,,,
RS645VA46585B,46585B,XEM,,871103,QS-10-004021,XEM,PT.INDONESIA EPSON INDUSTRY,-,,,,-,,-,,,,
RS645VA46585B,46585B,XEM,,962247H,QS-10-004020,XEM,KOSHIN KOGYO,-,,,,-,-,-,-,,,
RS645VA46585B,46585B,XEM,,981951,QS-10-004022,XEM,"SUMITRONICS PHILS., INC",-,,,,-,-,-,-,,,
RS645VA46585B,46585B,XEM,,981928,QS-10-002324,XEM,EPSON PRECISION(PHILIPPINE)INC,-,,,,-,-,-,-,,,
RS645VA46585B,46585B,XEM,,962247H,QS-10-004529,XEM,PT.INDONESIA EPSON INDUSTRY,-,,,,-,-,-,,,,
RS645VA46585B,46585B,XEM,,955252Q,QS-10-007837,XEM,"EPSON PRECISION (PHILIPPINES), INC",-,,,,-,-,-,,,,
RS645VA46690A,46690A,XEM,24135,957217S,A79886,XEM,CANON HI-TECH (THAILAN),QK2-2201,MONTH,MAP,,TB,M,CANON THAI,Gửi toàn lót,"Subject: CANON THAILAND Motor outgoing inspection record on January -2025 
To: THO- MS.RUNGSUNEE TIANGNGA; MS. THANATHAPORN EKKAPAN
     : CANON THAILAND CUSTOMER
Fr: VDM Inspection section –Ly
I send you the outgoing data in shipment on January-2025
Please see attached file.
If you have any question , please contact to me.
Thanks and best regard.","THO/RUNGSUNEE TIANGNGA <t.rungsunee.wbq@mabuchi-motor.com>; THO/THANATHAPORN EKKAPAN <e.thanathaporn.kfd@mabuchi-motor.com>; 
'ketsanee@mail.canon'; 'chairat809@mail.canon'; 'arunsri@mail.canon'; 'pisamai@mail.canon'; 'boonsong@mail.canon'; 'thana567@mail.canon'; 'pitiphak@mail.canon'; 'phakphum@mail.canon'; 'wilasinee694@mail.canon'; 'kewalin@mail.canon'; 'vasana@mail.canon'; 'punnarat@mail.canon'; 'kannika489@mail.canon'; 'supasak@mail.canon'; 'nopadol@mail.canon'; 'kanphasit186@mail.canon'; 'peerapong@mail.canon'",3.5
RS645VA46690A,46690A,XEM,,951103E,A86516,XEM,CANON HI-TECH(THAILAND) LTD.,QK2-2201,MONTH,MAP,,TB,M,CANON THAI,Gửi toàn lót,"Subject: CANON THAILAND Motor outgoing inspection record on January -2025 
To: THO- MS.RUNGSUNEE TIANGNGA; MS. THANATHAPORN EKKAPAN
     : CANON THAILAND CUSTOMER
Fr: VDM Inspection section –Ly
I send you the outgoing data in shipment on January-2025
Please see attached file.
If you have any question , please contact to me.
Thanks and best regard.","THO/RUNGSUNEE TIANGNGA <t.rungsunee.wbq@mabuchi-motor.com>; THO/THANATHAPORN EKKAPAN <e.thanathaporn.kfd@mabuchi-motor.com>; 
'ketsanee@mail.canon'; 'chairat809@mail.canon'; 'arunsri@mail.canon'; 'pisamai@mail.canon'; 'boonsong@mail.canon'; 'thana567@mail.canon'; 'pitiphak@mail.canon'; 'phakphum@mail.canon'; 'wilasinee694@mail.canon'; 'kewalin@mail.canon'; 'vasana@mail.canon'; 'punnarat@mail.canon'; 'kannika489@mail.canon'; 'supasak@mail.canon'; 'nopadol@mail.canon'; 'kanphasit186@mail.canon'; 'peerapong@mail.canon'",3.5
RS645VA46903B,46903B,XEM,24135,957217S,QS-10-006981,XEM,CANON HI-TECH(THAILAN) LTD,QK2-2912,MONTH,MAP,,TB,M,CANON THAI,Gửi toàn lót,"Subject: CANON THAILAND Motor outgoing inspection record on January -2025 
To: THO- MS.RUNGSUNEE TIANGNGA; MS. THANATHAPORN EKKAPAN
     : CANON THAILAND CUSTOMER
Fr: VDM Inspection section –Ly
I send you the outgoing data in shipment on January-2025
Please see attached file.
If you have any question , please contact to me.
Thanks and best regard.","THO/RUNGSUNEE TIANGNGA <t.rungsunee.wbq@mabuchi-motor.com>; THO/THANATHAPORN EKKAPAN <e.thanathaporn.kfd@mabuchi-motor.com>; 
'ketsanee@mail.canon'; 'chairat809@mail.canon'; 'arunsri@mail.canon'; 'pisamai@mail.canon'; 'boonsong@mail.canon'; 'thana567@mail.canon'; 'pitiphak@mail.canon'; 'phakphum@mail.canon'; 'wilasinee694@mail.canon'; 'kewalin@mail.canon'; 'vasana@mail.canon'; 'punnarat@mail.canon'; 'kannika489@mail.canon'; 'supasak@mail.canon'; 'nopadol@mail.canon'; 'kanphasit186@mail.canon'; 'peerapong@mail.canon'",3.5
RS645VA46903B,46903B,XEM,,951103E,QS-10-006982,XEM,CANON HI-TECH (THAILAN) LTD.,QK2-2912,MONTH,MAP,,TB,M,CANON THAI,Gửi toàn lót,"Subject: CANON THAILAND Motor outgoing inspection record on January -2025 
To: THO- MS.RUNGSUNEE TIANGNGA; MS. THANATHAPORN EKKAPAN
     : CANON THAILAND CUSTOMER
Fr: VDM Inspection section –Ly
I send you the outgoing data in shipment on January-2025
Please see attached file.
If you have any question , please contact to me.
Thanks and best regard.","THO/RUNGSUNEE TIANGNGA <t.rungsunee.wbq@mabuchi-motor.com>; THO/THANATHAPORN EKKAPAN <e.thanathaporn.kfd@mabuchi-motor.com>; 
'ketsanee@mail.canon'; 'chairat809@mail.canon'; 'arunsri@mail.canon'; 'pisamai@mail.canon'; 'boonsong@mail.canon'; 'thana567@mail.canon'; 'pitiphak@mail.canon'; 'phakphum@mail.canon'; 'wilasinee694@mail.canon'; 'kewalin@mail.canon'; 'vasana@mail.canon'; 'punnarat@mail.canon'; 'kannika489@mail.canon'; 'supasak@mail.canon'; 'nopadol@mail.canon'; 'kanphasit186@mail.canon'; 'peerapong@mail.canon'",3.5
RS645VA46905A,46905A,XEM,24135,957217S,A81464,XEM,CANON HI-TECH (THAILAND) LTD) LTD,QK2-2659,MONTH,MAP,,TB,M,CANON THAI,Gửi toàn lót,"Subject: CANON THAILAND Motor outgoing inspection record on January -2025 
To: THO- MS.RUNGSUNEE TIANGNGA; MS. THANATHAPORN EKKAPAN
     : CANON THAILAND CUSTOMER
Fr: VDM Inspection section –Ly
I send you the outgoing data in shipment on January-2025
Please see attached file.
If you have any question , please contact to me.
Thanks and best regard.","THO/RUNGSUNEE TIANGNGA <t.rungsunee.wbq@mabuchi-motor.com>; THO/THANATHAPORN EKKAPAN <e.thanathaporn.kfd@mabuchi-motor.com>; 
'ketsanee@mail.canon'; 'chairat809@mail.canon'; 'arunsri@mail.canon'; 'pisamai@mail.canon'; 'boonsong@mail.canon'; 'thana567@mail.canon'; 'pitiphak@mail.canon'; 'phakphum@mail.canon'; 'wilasinee694@mail.canon'; 'kewalin@mail.canon'; 'vasana@mail.canon'; 'punnarat@mail.canon'; 'kannika489@mail.canon'; 'supasak@mail.canon'; 'nopadol@mail.canon'; 'kanphasit186@mail.canon'; 'peerapong@mail.canon'",3.5
RS645VA46905A,46905A,XEM,,957258S,A81734,XEM,CANON HI-TECH THAILAND (RA),QK2-2659,MONTH,MAP,,TB,M,SPO & CANON THAI,Gửi toàn lót,,,
RS645VA46905A,46905A,XEM,,951087E,A86517,XEM,CANON HI-TECH THAILAND (RA),QK2-2659,MONTH,MAP,,TB,M,CANON THAI,Gửi toàn lót,"Subject: CANON THAILAND Motor outgoing inspection record on January -2025 
To: THO- MS.RUNGSUNEE TIANGNGA; MS. THANATHAPORN EKKAPAN
     : CANON THAILAND CUSTOMER
Fr: VDM Inspection section –Ly
I send you the outgoing data in shipment on January-2025
Please see attached file.
If you have any question , please contact to me.
Thanks and best regard.","THO/RUNGSUNEE TIANGNGA <t.rungsunee.wbq@mabuchi-motor.com>; THO/THANATHAPORN EKKAPAN <e.thanathaporn.kfd@mabuchi-motor.com>; 
'ketsanee@mail.canon'; 'chairat809@mail.canon'; 'arunsri@mail.canon'; 'pisamai@mail.canon'; 'boonsong@mail.canon'; 'thana567@mail.canon'; 'pitiphak@mail.canon'; 'phakphum@mail.canon'; 'wilasinee694@mail.canon'; 'kewalin@mail.canon'; 'vasana@mail.canon'; 'punnarat@mail.canon'; 'kannika489@mail.canon'; 'supasak@mail.canon'; 'nopadol@mail.canon'; 'kanphasit186@mail.canon'; 'peerapong@mail.canon'",3.5
RS645VA47178A,47178A,XEM,24135,901165,A83799,XEM,Khách hàng ZAIHAN thông thường,-,,,,-,-,-,,,,
RS645VA47178A,47178A,XEM,,889089W,A88194,XEM,"CREATOR (CHINA) TECH CO., LTD",-,,,,-,-,-,,,,
RS645VA47214A,47214A,XEM,24135,127423,QS-10-004037,XEM,Công ty TNHH SEIKO EPSON,-,,,,-,M,-,,,,
RS645VA47214A,47214A,XEM,,871103,QS-10-004035,XEM,PT.INDONESIA EPSON INDUSTRY,-,,,,-,M,-,AQL,,,
RS645VA47214A,47214A,XEM,,962247H,QS-10-004036,XEM,KOSHIN KOGYO,-,,,,-,,-,,,,
RS645VA47214A,47214A,XEM,,955484Q,QS-10-004479,XEM,PT.INDONESIA EPSON INDUSTRY,-,,,,-,,-,,,,
RS645VA47246A,47246A,XEM,26120,962247H,QS-10-004038,XEM,KOSHIN KOGYO,-,,,,-,-,-,,,,
RS645VA47246A,47246A,XEM,,871103,QS-10-004039,XEM,PT.INDONESIA EPSON INDUSTRY,-,,,,-,-,-,,,,
RS645VA47246A,47246A,XEM,,955484Q ,QS-10-004630,XEM,PT.INDONESIA EPSON INDUSTRY,-,,,,-,-,-,,,,
RS645VA47478B,47478B,XEM,19230,889410W,A88302,XEM,KONGYUE ELECTRONICS $ INFORMAT,-,,,,-,-,-,,,,
RS645VA47478B,47478B,XEM,,962124H,A88351,XEM,XIN YUE,-,,,,-,-,-,,,,
RS645VA47966A,47966A,XEM,24135,860072V,QS-10-002208,XEM,CANON VIETNAM CO.LTD.,QK2-0234,WEEK,GROUP SESSION,"List excel
File data PDF 
(Nhập SLSX vào file data PDF+ lưu tên file theo yêu cầu KH)",TB,M,CANON VN,Gửi toàn lót,"Subject: Canon Vietnam (860072V) Motor Outgoing Inspection Record  (ETD 2025.02.17- ETA 2025.02.19) 
To ：CVN Ms Lan , Ms Thuy; Ms Duong, Ms huong, Ms Ngoc, Ms Thuy, Ms Ha; Ms Yen; Ms Nga
        VDM  Mr Vu
Fr ：VDM Inspection Section Lý (Ms)

Liên quan đến trình xuất dữ liệu kiểm tra xuất hàng. Xin được gửi dữ liệu của lô hàng xuất kho ngày 2025.02.17. Chi tiết dữ liệu tham khảo file đính kèm. (Đối với những lót dữ liệu đã gửi theo lệnh xuất hàng lần trước, lần này xuất hàng tiếp không tái gửi lại dữ liệu)
Cần bổ sung gì xin hãy liên lạc lại. ","huong.dang@mail.canon'; 'thuy.trieu@mail.canon'; 'lan.nguyen181@mail.canon'; 'ngoc.nguyen432@mail.canon';
 'avp_tl-idms@mail.canon'; 'yen.nguyen599@mail.canon'; 'avp_ts-idms@mail.canon'; VDM/VU TRAN THE <t.vutra.bte@mabuchi-motor.com>; VDM/VU TRUONG TAN <t.vutru.unt@mabuchi-motor.com>; 'thuy.nguyen242@mail.canon'; 'ha.giap@mail.canon'; 'nga.nguyen290@mail.canon'",3.5
RS645VA48084A,48084A,XEM,25140,191064,QS-10-004469,XEM,Công ty CP Three Piece,-,,,,-,-,-,-,,,
RS645VA48005B,48005B,XEM,2860,951103E,QS-10-006102,XEM,CANON HI-TECH (THAILAND) LTD.,FK5-0160,MONTH,MAP,,TB,,CANON THAI,Gửi toàn lót,"Subject: CANON THAILAND Motor outgoing inspection record on January -2025 
To: THO- MS.RUNGSUNEE TIANGNGA; MS. THANATHAPORN EKKAPAN
     : CANON THAILAND CUSTOMER
Fr: VDM Inspection section –Ly
I send you the outgoing data in shipment on January-2025
Please see attached file.
If you have any question , please contact to me.
Thanks and best regard.","THO/RUNGSUNEE TIANGNGA <t.rungsunee.wbq@mabuchi-motor.com>; THO/THANATHAPORN EKKAPAN <e.thanathaporn.kfd@mabuchi-motor.com>; 
'ketsanee@mail.canon'; 'chairat809@mail.canon'; 'arunsri@mail.canon'; 'pisamai@mail.canon'; 'boonsong@mail.canon'; 'thana567@mail.canon'; 'pitiphak@mail.canon'; 'phakphum@mail.canon'; 'wilasinee694@mail.canon'; 'kewalin@mail.canon'; 'vasana@mail.canon'; 'punnarat@mail.canon'; 'kannika489@mail.canon'; 'supasak@mail.canon'; 'nopadol@mail.canon'; 'kanphasit186@mail.canon'; 'peerapong@mail.canon'",3.5
RS645VA48006B,48006B,XEM,22100,951103E,QS-10-006109,XEM,CANON HI-TECH (THAILAND) LTD.,FK5-0161,MONTH,MAP,,TB,,CANON THAI,Gửi toàn lót,"Subject: CANON THAILAND Motor outgoing inspection record on January -2025 
To: THO- MS.RUNGSUNEE TIANGNGA; MS. THANATHAPORN EKKAPAN
     : CANON THAILAND CUSTOMER
Fr: VDM Inspection section –Ly
I send you the outgoing data in shipment on January-2025
Please see attached file.
If you have any question , please contact to me.
Thanks and best regard.","THO/RUNGSUNEE TIANGNGA <t.rungsunee.wbq@mabuchi-motor.com>; THO/THANATHAPORN EKKAPAN <e.thanathaporn.kfd@mabuchi-motor.com>; 
'ketsanee@mail.canon'; 'chairat809@mail.canon'; 'arunsri@mail.canon'; 'pisamai@mail.canon'; 'boonsong@mail.canon'; 'thana567@mail.canon'; 'pitiphak@mail.canon'; 'phakphum@mail.canon'; 'wilasinee694@mail.canon'; 'kewalin@mail.canon'; 'vasana@mail.canon'; 'punnarat@mail.canon'; 'kannika489@mail.canon'; 'supasak@mail.canon'; 'nopadol@mail.canon'; 'kanphasit186@mail.canon'; 'peerapong@mail.canon'",3.5
RS645VA48047B,48047B,XEM,,109520,QS-10-008974,XEM,CANON FINETECH NISCA INC.,-,-,,-,-,-,-,,,,
RS645VA48047B,48047B,,,933853H,QS-10-010877,XEM,CANON HK,-,-,,-,-,-,-,,,,
RS645VA48178A,48178A,XEM,26120,191064,QS-10-006813,XEM,Công ty cổ phần THREE PEACE,-,,,,-,-,-,,,,
RS645VA48227A,48227A,XEM,26120,191064,QS-10-007681,XEM,Công ty cổ phần THREE PEACE,-,,,,-,-,-,,,,
RS645VA48235A,48235A,XEM,25135,962147H,QS-10-008225,XEM,MAIN BRIGHT,-,,,,-,-,-,,,,
RS655VA46167B,46167B,XEM,28118,901165,A78744,XEM,Khách hàng ZAIHAN thông thường,-,,,,-,-,-,,,,
RS655VA46503A,46503A,XEM,28118,102509,A79422,XEM,Dùng cho thời gian quản lí lưu động sơ kỳ,-,,,,-,-,-,,,,
RS655VA46503A,46503A,XEM,,860205V,A79495,XEM,"CANON VIETNAM CO.,LTD.QUE VO",-,WEEK,"MAP
(THEO TUẦN)
","File data PDF
(Nhập SLSX vào file PDF + lưu tên file theo yêu cầu KH)",TB,-,CANON QUE VO,Gửi toàn lót,"Subject: GUI DU LIEU DO DAC - HANG XUAT CVN QUE VO (RS655VA-46503C)
To : Ms Thư
Fr ：VDM Inspection Section Lý (Ms)

Chị gửi dữ liệu kiểm tra xuất hàng đối với lệnh xuất kho từ ngày 15/11 đến 22/11 nhé, tham khảo file đính kèm giúp Chị.","VDM/THU NGUYEN THI MINH <n.thung.ehu@mabuchi-motor.com>;
VDM/VU TRAN THE <t.vutra.bte@mabuchi-motor.com>;
 VDM/VU TRUONG TAN <t.vutru.unt@mabuchi-motor.com>",8.0
RS655VA46503B,46503B,XEM,28118,860205V,A82338,XEM,"CANON VIETNAM CO., LTD. QUE VO",-,WEEK,"MAP
(THEO TUẦN)
","File data PDF
(Nhập SLSX vào file PDF + lưu tên file theo yêu cầu KH)",TB,-,CANON QUE VO,Gửi toàn lót,"Subject: GUI DU LIEU DO DAC - HANG XUAT CVN QUE VO (RS655VA-46503C)
To : Ms Thư
Fr ：VDM Inspection Section Lý (Ms)

Chị gửi dữ liệu kiểm tra xuất hàng đối với lệnh xuất kho từ ngày 15/11 đến 22/11 nhé, tham khảo file đính kèm giúp Chị.","VDM/THU NGUYEN THI MINH <n.thung.ehu@mabuchi-motor.com>;
VDM/VU TRAN THE <t.vutra.bte@mabuchi-motor.com>;
 VDM/VU TRUONG TAN <t.vutru.unt@mabuchi-motor.com>",8.0
RS655VA46503C,46503C,XEM,28118,860205V,A89896,XEM,"CANON VIETNAM CO., LTD. QUE VO",-,WEEK,"MAP
(THEO TUẦN)
","File data PDF
(Nhập SLSX vào file PDF + lưu tên file theo yêu cầu KH)",TB,-,CANON QUE VO,Gửi toàn lót,"Subject: GUI DU LIEU DO DAC - HANG XUAT CVN QUE VO (RS655VA-46503C)
To : Ms Thư
Fr ：VDM Inspection Section Lý (Ms)

Chị gửi dữ liệu kiểm tra xuất hàng đối với lệnh xuất kho từ ngày 15/11 đến 22/11 nhé, tham khảo file đính kèm giúp Chị.","VDM/THU NGUYEN THI MINH <n.thung.ehu@mabuchi-motor.com>;
VDM/VU TRAN THE <t.vutra.bte@mabuchi-motor.com>;
 VDM/VU TRUONG TAN <t.vutru.unt@mabuchi-motor.com>",8.0
RS656WA72733H,72733H,XEM,4146,510404,A80251,XEM,OECHSLER AG,-,,,,-,-,-,CP,,,
RS656WA72733H,72733H,XEM,,300533N,A82627,XEM,OECHSLER ASIA HOLDING PTE LTD,-,,,,-,-,-,,,,
RS656WA72733H,72733H,XEM,,506543U,A82899,XEM,OECHSLER AG,-,,,,-,-,-,,,,
RS656WA72733H,72733H,XEM,,883504C,A82903,XEM,OECHSLER PLASTIC PRODUCTS (TAIC),-,MONTH,MAP,,TB,-,MCH-S (SHO),Gửi toàn lót,"Subject: Motor outgoing inspection record on January-2025  (  OECHSLER Customer )
To:  MCH-S / Ms. 董恵静
Fr: VDM Inspection section – Ly

I send you the outgoing inspection data to shipment on January-2025.
Please see attached file.
If you have any question, please contact to me.
Thanks and best regard.",MCH-S/DONG HUIJING(董恵静) <h.dongh.cmb@mabuchi-motor.com>,8.0
RS656WA74077J,74077J,XEM,4243,192013,A86309,XEM,Công ty cổ phần hệ thống phanh AS,-,,,,-,-,-,AQL,,,
RS656WA74077M,74077M,XEM,,192013,A91602,XEM,Công ty cổ phần hệ thống phanh AS,-,,,,-,-,-,AQL,,,
RS656WA74984A,74984A,XEM,4243,883504C,A82982,XEM,OECHSLER PLASTIC PRODUCTS (TAIC),-,MONTH,KJS,,TB,-,MCH-S (SHO),Gửi toàn lót,"Subject: Motor outgoing inspection record on January-2025  (  OECHSLER Customer )
To:  MCH-S / Ms. 董恵静
Fr: VDM Inspection section – Ly

I send you the outgoing inspection data to shipment on January-2025.
Please see attached file.
If you have any question, please contact to me.
Thanks and best regard.",MCH-S/DONG HUIJING(董恵静) <h.dongh.cmb@mabuchi-motor.com>,8.0
RS656WA74984B,74984B,XEM,,883504C,A87961,XEM,OECHSLER PLASTIC PRODUCTS (TAIC),-,MONTH,KJS,,TB,-,MCH-S (SHO),Gửi toàn lót,"Subject: Motor outgoing inspection record on January-2025  (  OECHSLER Customer )
To:  MCH-S / Ms. 董恵静
Fr: VDM Inspection section – Ly

I send you the outgoing inspection data to shipment on January-2025.
Please see attached file.
If you have any question, please contact to me.
Thanks and best regard.",MCH-S/DONG HUIJING(董恵静) <h.dongh.cmb@mabuchi-motor.com>,8.0
RS656WA74984C,74984C,XEM,4243,883504C,A90935,XEM,OECHSLER PLASTIC PRODUCTS (TAIC,-,MONTH,KJS,,TB,-,MCH-S (SHO),Gửi toàn lót,"Subject: Motor outgoing inspection record on January-2025  (  OECHSLER Customer )
To:  MCH-S / Ms. 董恵静
Fr: VDM Inspection section – Ly

I send you the outgoing inspection data to shipment on January-2025.
Please see attached file.
If you have any question, please contact to me.
Thanks and best regard.",MCH-S/DONG HUIJING(董恵静) <h.dongh.cmb@mabuchi-motor.com>,8.0
RS656WA74984C,74984C,XEM,,888222W,QS-10-000290,XEM,"OECHSLER PLASTIC PRODUCTS (TAICANG)CO.,LTD",,,,,-,-,-,-,,,
RS656WA74984F,74984F,XEM,,883504C,QS-10-009618,XEM,"OECHSLER PLASTIC PRODUCTS(TAICANG)CO.,LTD",-,MONTH,KJS,,TB,-,MCH-S (SHO),Gửi toàn lót,"Subject: Motor outgoing inspection record on January-2025  (  OECHSLER Customer )
To:  MCH-S / Ms. 董恵静
Fr: VDM Inspection section – Ly

I send you the outgoing inspection data to shipment on January-2025.
Please see attached file.
If you have any question, please contact to me.
Thanks and best regard.",MCH-S/DONG HUIJING(董恵静) <h.dongh.cmb@mabuchi-motor.com>,8.0
